country,date,temperature_mean,temperature_max,temperature_min,precipitation,windspeed_mean,windspeed_max,evapotranspiration,solar_radiation
England,2010-12-05,-4.549,-1.657,-6.236,0.0,6.328,8.337,0.169,2.778
England,2010-12-06,-3.885,-1.086,-6.206,0.0,7.757,12.593,0.167,2.466
England,2010-12-07,-2.7,0.213,-4.686,0.0,14.474,18.131,0.384,3.424
England,2010-12-08,-0.011,4.184,-4.157,0.0,14.258,16.661,0.358,3.354
England,2010-12-09,4.657,6.484,2.723,0.0,16.165,19.978,0.225,1.896
England,2010-12-10,4.613,7.024,1.213,0.0,14.007,20.162,0.269,2.238
England,2010-12-11,1.02,4.364,-1.036,0.0,9.625,11.074,0.255,3.448
England,2010-12-12,1.048,3.094,-1.036,0.0,8.121,11.471,0.186,1.752
England,2010-12-13,1.958,3.864,-0.606,0.48,10.031,12.852,0.195,1.42
England,2010-12-14,2.124,4.343,0.034,0.1,11.811,17.008,0.204,2.03
England,2010-12-15,2.773,6.414,-2.806,3.9,21.124,29.726,0.321,0.89
England,2010-12-16,-2.643,-0.446,-4.226,0.08,12.223,17.323,0.453,3.04
England,2010-12-17,-2.868,-1.046,-4.676,2.7,10.427,15.061,0.206,1.816
England,2010-12-18,-3.953,-0.986,-6.296,0.0,10.614,14.089,0.193,2.354
England,2010-12-19,-5.045,-2.416,-7.976,1.76,8.839,12.932,0.143,1.744
England,2010-12-20,-3.528,-1.276,-5.106,0.14,8.834,12.671,0.186,2.18
England,2010-12-21,-1.844,0.234,-3.916,0.46,12.537,16.677,0.207,2.516
England,2010-12-22,-1.256,0.764,-2.617,0.0,17.374,20.333,0.372,3.072
England,2010-12-23,-2.511,-0.236,-4.616,0.0,14.282,18.316,0.301,3.234
England,2010-12-24,-4.354,-0.436,-7.266,0.0,9.207,12.759,0.191,3.122
England,2010-12-25,-3.372,0.123,-6.506,0.0,9.324,15.043,0.203,2.778
England,2010-12-26,1.611,2.393,-0.237,2.64,16.954,19.947,0.284,0.874
England,2010-12-27,4.062,6.204,2.074,4.2,10.908,16.949,0.145,0.766
England,2010-12-28,5.224,6.374,4.244,0.08,6.253,7.84,0.127,0.628
England,2010-12-29,4.421,5.454,3.284,0.0,6.461,8.911,0.136,0.856
England,2010-12-30,3.843,5.464,2.274,0.0,5.816,11.752,0.17,1.184
England,2010-12-31,4.148,6.013,1.364,0.22,10.325,13.838,0.17,0.676
England,2011-01-01,-0.155,2.433,-2.617,0.18,8.592,11.063,0.245,3.172
England,2011-01-02,-0.811,1.464,-2.446,0.1,6.632,10.127,0.232,2.27
England,2011-01-03,1.724,4.504,-1.426,1.52,14.337,20.501,0.299,1.902
England,2011-01-04,4.385,5.524,2.884,6.48,20.002,27.551,0.265,1.038
England,2011-01-05,2.435,4.684,-0.166,2.42,8.028,14.012,0.172,1.332
England,2011-01-06,3.096,7.134,0.204,8.7,12.957,20.973,0.155,0.848
England,2011-01-07,5.011,7.334,1.733,4.18,19.552,26.591,0.439,2.416
England,2011-01-08,2.464,5.114,0.123,0.56,17.503,25.15,0.474,3.656
England,2011-01-09,3.796,6.804,-0.656,6.36,22.081,31.289,0.315,1.38
England,2011-01-10,4.863,6.884,1.374,3.98,16.147,25.794,0.346,2.134
England,2011-01-11,7.482,10.504,2.174,8.62,16.98,22.974,0.186,0.578
England,2011-01-12,10.341,11.194,9.454,4.44,17.826,24.309,0.235,0.974
England,2011-01-13,9.128,10.274,6.544,2.12,20.166,25.547,0.418,1.812
England,2011-01-14,9.038,10.664,5.624,2.16,28.152,33.68,0.635,1.0
England,2011-01-15,9.946,11.304,6.724,2.14,25.212,31.41,0.708,0.784
England,2011-01-16,5.411,7.524,3.534,4.28,7.16,12.729,0.246,1.944
England,2011-01-17,3.775,5.764,1.374,3.1,11.758,17.383,0.359,2.958
England,2011-01-18,2.02,6.024,-0.866,0.0,10.477,13.614,0.358,4.042
England,2011-01-19,0.024,3.044,-1.827,0.0,8.813,11.217,0.319,3.7
England,2011-01-20,-0.812,2.183,-3.266,0.0,8.705,11.242,0.346,3.818
England,2011-01-21,1.763,5.104,-2.337,0.0,12.401,16.855,0.326,1.908
England,2011-01-22,4.411,6.734,2.034,0.1,14.634,17.474,0.455,2.936
England,2011-01-23,4.032,6.184,1.514,0.02,14.116,20.583,0.468,3.898
England,2011-01-24,5.662,7.093,4.004,1.26,14.62,20.19,0.26,1.184
England,2011-01-25,4.364,5.734,2.164,0.5,16.182,22.975,0.382,2.302
England,2011-01-26,1.12,2.654,-0.117,0.0,17.17,23.629,0.765,3.562
England,2011-01-27,-0.086,1.134,-1.086,0.0,13.74,17.36,0.656,3.462
England,2011-01-28,-0.549,1.184,-2.087,0.0,10.743,13.213,0.441,3.33
England,2011-01-29,0.572,3.224,-1.016,0.0,8.114,11.035,0.441,3.918
England,2011-01-30,-0.356,2.494,-2.607,0.0,7.43,11.188,0.414,4.562
England,2011-01-31,4.032,8.174,-1.206,1.14,14.113,17.481,0.378,3.128
England,2011-02-01,6.069,9.424,2.694,0.38,21.915,29.685,0.443,1.884
England,2011-02-02,5.86,8.344,2.963,1.02,23.849,40.176,1.048,5.444
England,2011-02-03,9.878,11.094,8.134,3.94,35.828,40.583,1.117,1.846
England,2011-02-04,10.09,11.313,8.924,8.7,28.75,39.663,0.914,1.298
England,2011-02-05,9.827,10.864,8.534,5.16,26.796,35.203,0.882,2.112
England,2011-02-06,7.955,11.074,4.304,0.14,27.865,41.837,1.053,3.436
England,2011-02-07,3.666,7.474,-0.396,0.0,10.381,16.701,0.758,6.826
England,2011-02-08,7.397,10.044,4.204,1.94,17.811,21.421,0.695,4.42
England,2011-02-09,8.194,9.664,6.314,2.88,11.894,19.454,0.374,2.2
England,2011-02-10,8.16,10.464,6.593,1.54,11.358,15.303,0.414,2.566
England,2011-02-11,6.843,8.834,3.543,2.56,11.517,17.181,0.666,5.478
England,2011-02-12,6.565,8.034,3.784,12.54,21.54,29.691,0.415,1.016
England,2011-02-13,4.577,6.964,1.994,0.96,14.281,21.733,0.736,6.52
England,2011-02-14,3.946,6.443,1.073,2.5,18.129,28.003,0.457,2.716
England,2011-02-15,5.011,8.704,1.314,0.38,12.119,16.386,0.79,6.568
England,2011-02-16,5.358,9.014,2.734,0.0,10.206,14.196,0.679,5.016
England,2011-02-17,4.846,6.954,3.044,0.0,14.876,21.492,0.608,3.642
England,2011-02-18,4.254,5.314,3.064,7.46,13.211,20.978,0.292,1.574
England,2011-02-19,4.128,5.283,3.044,0.0,10.528,14.196,0.499,3.014
England,2011-02-20,3.862,5.474,2.574,1.82,13.393,18.194,0.406,2.432
England,2011-02-21,5.565,8.143,3.633,0.82,7.028,12.65,0.502,3.152
England,2011-02-22,7.969,10.704,5.634,3.62,15.59,19.074,0.354,2.0
England,2011-02-23,9.171,11.824,7.204,0.0,13.572,17.095,0.959,7.32
England,2011-02-24,9.739,11.984,7.304,1.88,16.21,22.305,0.584,2.82
England,2011-02-25,7.358,9.244,4.424,9.36,17.562,25.945,0.888,6.002
England,2011-02-26,4.721,7.443,2.834,2.14,15.94,21.495,0.836,6.598
England,2011-02-27,3.888,5.504,1.323,0.24,15.975,22.586,0.837,5.086
England,2011-02-28,3.051,6.834,0.014,0.0,11.369,15.314,0.98,7.348
England,2011-03-01,2.57,6.514,-0.046,0.0,11.784,15.186,1.03,9.136
England,2011-03-02,1.537,5.164,-1.617,0.0,12.741,16.681,0.843,8.192
England,2011-03-03,2.971,6.414,0.843,0.0,8.668,12.635,0.982,8.998
England,2011-03-04,3.244,6.283,-0.027,0.02,10.525,16.898,0.629,4.472
England,2011-03-05,2.982,5.544,0.854,0.0,11.606,15.745,1.03,8.524
England,2011-03-06,2.37,7.394,-2.117,0.0,8.507,10.734,1.299,12.448
England,2011-03-07,2.633,8.614,-3.166,0.0,12.534,20.187,1.43,12.696
England,2011-03-08,6.166,8.384,3.464,1.34,24.467,29.503,1.498,9.846
England,2011-03-09,7.894,10.454,5.094,0.8,30.079,39.416,1.626,8.708
England,2011-03-10,6.463,9.574,2.944,0.1,19.893,23.822,1.413,7.84
England,2011-03-11,8.155,11.414,5.914,0.72,14.932,20.933,1.243,8.01
England,2011-03-12,6.849,8.924,2.643,2.92,9.78,14.987,1.186,9.076
England,2011-03-13,4.435,9.964,-1.586,0.0,9.429,15.551,1.557,12.394
England,2011-03-14,7.836,12.284,4.004,0.0,12.674,17.009,0.992,6.708
England,2011-03-15,7.873,10.774,5.824,0.0,11.081,14.692,0.857,5.85
England,2011-03-16,6.671,9.784,4.294,0.02,9.024,16.029,1.025,6.724
England,2011-03-17,4.963,8.194,1.494,1.7,8.754,13.24,1.225,8.912
England,2011-03-18,4.774,10.534,-0.706,0.0,7.393,11.456,1.725,13.394
England,2011-03-19,6.69,10.764,2.924,0.12,11.482,15.476,1.347,8.876
England,2011-03-20,8.931,12.054,5.804,0.0,8.283,11.205,1.199,7.97
England,2011-03-21,9.501,13.794,4.904,0.0,6.58,10.983,1.69,11.476
England,2011-03-22,9.686,15.013,4.064,0.0,6.417,10.57,1.955,13.636
England,2011-03-23,8.74,15.194,2.454,0.0,7.25,10.712,2.026,14.716
England,2011-03-24,8.419,14.713,2.393,0.0,5.075,9.37,2.07,15.276
England,2011-03-25,7.571,11.544,4.294,0.54,11.194,16.666,1.325,9.094
England,2011-03-26,7.261,10.724,4.704,0.0,8.977,13.604,1.286,9.008
England,2011-03-28,7.766,11.854,3.504,0.02,6.556,10.256,1.592,11.304
England,2011-03-29,9.17,14.393,4.364,1.52,8.195,11.567,1.786,12.504
England,2011-03-30,8.755,11.294,5.984,1.46,13.641,21.721,0.802,4.966
England,2011-03-31,11.536,14.854,8.114,2.66,25.5,38.113,1.977,11.996
England,2011-04-01,12.62,15.234,10.514,0.0,23.477,28.926,1.751,9.784
England,2011-04-02,12.093,14.504,7.464,0.46,18.5,25.701,1.958,11.85
England,2011-04-03,8.633,12.714,5.204,1.7,12.668,19.101,1.631,11.512
England,2011-04-04,7.899,11.494,3.534,1.1,19.684,30.43,1.501,8.866
England,2011-04-05,11.145,13.544,8.784,2.38,25.514,29.527,1.075,4.46
England,2011-04-06,13.956,18.704,10.484,0.1,18.345,21.897,3.084,17.232
England,2011-04-07,11.559,15.883,6.804,0.0,13.427,17.224,2.294,14.212
England,2011-04-08,11.348,16.844,5.734,0.0,8.809,12.455,2.821,19.754
England,2011-04-09,11.686,17.074,6.604,0.0,11.638,16.384,2.693,18.134
England,2011-04-10,10.951,17.014,5.134,0.0,8.0,10.491,2.941,20.36
England,2011-04-11,10.341,15.333,6.114,0.64,15.787,25.581,2.117,12.944
England,2011-04-12,7.891,11.524,4.614,0.04,17.453,23.663,2.582,17.422
England,2011-04-13,7.075,10.504,3.404,0.34,12.899,20.613,1.566,9.406
England,2011-04-14,9.56,12.774,6.283,0.38,8.824,12.257,1.314,7.518
England,2011-04-15,10.583,14.094,7.093,0.34,6.251,10.075,1.667,10.44
England,2011-04-16,11.017,14.844,6.934,0.08,6.816,10.435,2.039,13.228
England,2011-04-17,11.347,16.244,6.404,0.04,6.649,10.241,2.63,17.196
England,2011-04-18,11.786,16.414,7.374,0.0,10.814,17.45,2.826,17.218
England,2011-04-19,12.932,19.344,6.384,0.0,8.904,12.377,3.545,22.21
England,2011-04-20,13.494,20.064,6.704,0.0,8.569,11.073,3.497,21.746
England,2011-04-21,14.628,21.354,8.044,0.0,9.677,12.935,3.429,19.506
England,2011-04-22,15.361,21.974,8.153,0.1,10.137,14.905,3.852,22.058
England,2011-04-23,15.65,22.074,9.854,1.46,7.009,13.968,3.652,21.698
England,2011-04-24,13.751,18.784,9.444,0.02,10.377,14.106,2.764,16.262
England,2011-04-25,13.189,18.114,8.884,0.0,12.737,19.455,3.15,17.306
England,2011-04-26,10.249,13.764,7.344,0.3,17.621,22.132,2.499,15.096
England,2011-04-27,10.034,14.654,6.384,0.12,13.763,17.846,3.435,23.296
England,2011-04-28,9.216,15.054,3.484,0.0,16.425,20.956,2.869,19.936
England,2011-04-29,11.706,16.914,7.334,0.6,20.227,24.328,2.628,16.386
England,2011-04-30,12.791,17.324,9.384,0.38,24.522,28.771,4.009,23.874
England,2011-05-01,12.399,16.984,8.604,0.0,25.013,29.772,4.56,24.576
England,2011-05-02,10.288,14.304,6.524,0.0,24.513,29.818,4.234,25.572
England,2011-05-03,9.17,13.304,5.424,0.0,17.168,21.928,3.487,21.54
England,2011-05-04,9.698,15.484,3.044,0.0,13.121,16.528,3.867,25.184
England,2011-05-05,12.782,17.674,7.724,0.58,15.203,21.949,3.251,16.482
England,2011-05-06,15.777,21.043,10.893,0.84,14.729,18.693,4.006,19.036
England,2011-05-07,15.836,19.694,12.974,14.72,16.27,21.067,2.191,10.37
England,2011-05-08,14.996,17.234,12.143,7.38,20.029,26.866,3.263,18.882
England,2011-05-09,13.17,16.844,9.534,1.02,17.868,25.402,3.165,19.49
England,2011-05-10,13.226,16.854,9.284,0.12,16.661,22.898,2.924,17.062
England,2011-05-11,12.383,15.724,9.244,0.24,13.714,18.425,2.753,16.442
England,2011-05-12,11.442,14.724,7.994,1.0,18.278,25.431,2.894,19.13
England,2011-05-13,10.755,14.674,6.504,2.18,14.249,19.899,2.669,17.516
England,2011-05-14,10.097,13.643,6.194,1.26,19.465,27.57,2.862,19.724
England,2011-05-15,10.443,12.954,6.984,0.8,19.51,25.441,2.126,11.516
England,2011-05-16,12.559,15.174,10.474,0.88,22.808,28.036,2.483,13.906
England,2011-05-17,12.834,15.063,10.524,0.88,17.674,22.185,1.629,7.258
England,2011-05-18,13.004,14.974,10.414,0.48,18.445,25.142,1.905,9.594
England,2011-05-19,11.393,14.874,7.004,0.0,9.306,14.183,2.888,18.344
England,2011-05-20,11.606,15.383,7.074,0.52,14.907,23.433,2.741,16.764
England,2011-05-21,12.546,17.014,6.974,0.04,18.024,25.574,2.914,15.378
England,2011-05-22,12.552,14.984,9.534,1.7,27.083,36.248,3.553,21.594
England,2011-05-23,12.044,15.583,9.044,1.36,28.276,41.829,2.769,12.436
England,2011-05-24,11.262,14.624,7.904,0.44,23.014,29.501,3.901,23.09
England,2011-05-25,12.032,16.624,5.824,0.0,15.433,22.775,3.732,21.8
England,2011-05-26,11.841,15.104,9.614,5.48,21.297,29.869,2.709,16.99
England,2011-05-27,11.326,14.143,9.114,0.28,17.91,23.362,3.143,18.508
England,2011-05-28,12.143,14.484,9.484,0.46,23.123,29.976,2.481,12.606
England,2011-05-29,13.588,16.204,11.354,0.22,22.402,31.498,2.286,10.786
England,2011-05-30,12.026,13.963,8.914,6.1,10.919,15.732,1.521,8.182
England,2011-05-31,10.644,14.664,5.904,0.66,14.256,19.978,3.553,24.616
England,2011-06-01,12.87,17.484,7.093,0.02,12.966,18.396,3.106,18.786
England,2011-06-02,15.885,21.424,9.513,0.0,8.629,12.897,3.664,20.984
England,2011-06-03,16.439,21.734,10.393,0.0,14.103,18.462,4.712,28.166
England,2011-06-04,15.322,20.174,10.064,0.3,18.767,24.591,3.928,22.932
England,2011-06-05,12.671,16.514,10.164,3.34,17.769,22.352,2.703,14.338
England,2011-06-06,11.952,15.104,9.334,1.02,9.261,14.649,2.403,14.254
England,2011-06-07,12.086,15.974,7.594,0.44,14.389,21.818,3.311,20.606
England,2011-06-08,12.22,15.694,8.854,2.32,18.558,24.186,3.361,20.75
England,2011-06-09,11.618,14.783,8.544,0.88,13.842,18.499,3.442,23.378
England,2011-06-10,10.657,14.114,6.914,3.48,6.901,12.395,2.883,19.766
England,2011-06-11,10.863,15.084,5.764,0.82,11.621,18.3,3.611,25.364
England,2011-06-12,10.39,14.234,5.264,13.42,17.537,27.47,1.14,6.442
England,2011-06-13,14.929,17.024,12.224,0.52,19.375,24.164,2.695,15.846
England,2011-06-14,14.65,19.724,8.274,0.0,8.72,13.898,4.249,25.476
England,2011-06-15,15.323,18.284,13.164,1.26,14.524,20.516,1.998,9.852
England,2011-06-16,13.176,16.164,10.234,3.66,14.061,21.244,3.13,20.54
England,2011-06-17,12.416,15.513,9.474,4.62,15.633,23.507,2.292,13.79
England,2011-06-18,12.948,15.864,10.414,3.3,18.009,23.728,3.019,20.648
England,2011-06-19,13.127,15.804,10.474,0.82,17.299,23.852,3.035,18.594
England,2011-06-20,13.911,18.564,8.224,1.64,9.164,15.972,3.145,18.262
England,2011-06-21,15.434,18.634,12.944,2.26,20.008,25.963,3.232,18.568
England,2011-06-22,14.261,16.894,12.054,4.14,18.88,22.91,2.921,17.95
England,2011-06-23,13.284,16.034,10.304,2.44,17.071,23.124,3.348,22.392
England,2011-06-24,12.283,15.463,8.744,4.34,12.776,19.027,2.887,17.118
England,2011-06-25,15.668,19.094,10.994,3.14,20.945,26.977,1.993,10.086
England,2011-06-26,19.572,24.944,14.393,0.64,12.227,18.009,4.091,21.96
England,2011-06-27,20.904,27.024,15.474,0.22,12.074,18.726,4.304,22.108
England,2011-06-28,15.557,18.444,12.524,1.44,12.535,16.616,2.852,15.826
England,2011-06-29,13.697,16.844,9.514,0.06,12.653,16.644,3.777,22.962
England,2011-06-30,13.106,16.354,8.643,0.1,12.234,18.929,3.359,20.952
England,2011-07-01,13.297,16.624,8.274,0.0,9.082,13.061,3.053,18.002
England,2011-07-02,15.182,19.454,9.284,0.0,4.939,8.319,3.608,21.174
England,2011-07-03,16.824,21.014,11.264,0.0,6.023,8.985,3.975,22.446
England,2011-07-04,18.167,22.674,13.004,0.0,7.276,12.473,3.974,20.094
England,2011-07-05,17.476,22.264,13.494,1.44,13.111,19.233,3.842,17.97
England,2011-07-06,15.084,18.274,12.474,4.98,17.165,26.089,3.55,21.574
England,2011-07-07,14.823,18.184,12.284,3.66,19.619,27.29,3.262,19.56
England,2011-07-08,14.152,17.884,11.094,8.2,17.03,24.57,2.533,15.818
England,2011-07-09,15.175,18.484,11.864,1.46,15.457,20.567,3.309,20.218
England,2011-07-10,15.408,19.454,10.694,0.98,8.356,12.6,3.391,20.252
England,2011-07-11,16.011,20.044,10.814,0.04,8.417,12.721,3.712,21.564
England,2011-07-12,15.505,18.354,12.784,0.44,16.076,20.427,3.114,16.052
England,2011-07-13,13.856,16.894,10.494,0.12,12.76,17.172,2.918,15.274
England,2011-07-14,14.868,19.904,8.364,0.04,12.092,17.936,3.769,20.742
England,2011-07-15,16.131,20.974,10.574,0.22,12.522,20.15,3.864,20.332
England,2011-07-16,14.774,16.884,12.884,8.38,18.751,24.695,1.907,10.122
England,2011-07-17,14.026,16.864,11.664,5.76,19.791,26.363,2.285,13.364
England,2011-07-18,13.864,16.234,12.424,4.2,20.787,27.665,2.085,11.314
England,2011-07-19,14.776,18.764,10.834,2.16,11.101,18.704,2.997,18.754
England,2011-07-20,14.081,16.454,12.014,2.4,7.813,10.516,2.009,11.158
England,2011-07-21,14.699,18.384,11.784,2.42,12.135,16.917,2.828,16.696
England,2011-07-22,13.054,16.143,9.304,1.04,8.272,12.786,2.458,14.626
England,2011-07-23,13.241,16.764,9.034,0.74,13.338,21.332,3.073,17.638
England,2011-07-24,14.637,19.084,9.954,0.0,14.106,18.067,3.884,23.416
England,2011-07-25,15.084,19.694,9.954,0.0,9.301,13.413,3.595,20.668
England,2011-07-26,15.221,18.374,11.763,0.04,8.568,12.176,2.613,13.322
England,2011-07-27,15.814,19.224,11.213,0.04,7.346,10.314,2.356,12.386
England,2011-07-28,17.006,21.134,12.044,0.04,7.162,14.449,3.062,16.89
England,2011-07-29,15.242,17.793,13.204,0.2,10.391,14.327,1.957,9.194
England,2011-07-30,15.311,19.094,11.034,0.0,6.419,10.557,2.85,16.118
England,2011-07-31,17.254,21.924,11.524,0.08,11.054,17.859,3.299,16.56
England,2011-08-01,19.021,23.234,15.393,0.34,9.263,15.228,2.708,12.5
England,2011-08-02,19.254,24.004,14.734,1.2,7.219,10.983,3.507,19.226
England,2011-08-03,19.27,23.754,14.544,1.62,7.547,14.074,3.768,19.988
England,2011-08-04,16.911,19.054,14.994,9.22,13.619,19.359,1.242,5.874
England,2011-08-05,16.556,19.754,13.194,0.06,11.728,17.183,2.989,16.788
England,2011-08-06,14.582,17.244,11.764,4.7,10.441,16.723,2.181,11.986
England,2011-08-07,14.044,17.444,11.444,1.74,17.139,23.298,2.769,17.022
England,2011-08-08,14.274,17.934,10.554,0.36,19.312,30.037,3.033,16.682
England,2011-08-09,14.089,17.484,10.604,0.0,15.743,21.514,3.268,16.492
England,2011-08-10,14.798,18.974,10.464,4.48,19.474,29.257,2.497,12.642
England,2011-08-11,16.784,19.574,14.584,3.8,20.06,26.518,2.138,10.204
England,2011-08-12,16.934,19.994,14.624,1.96,9.923,14.416,1.855,9.134
England,2011-08-13,16.952,19.674,15.154,1.54,14.626,18.414,2.186,10.484
England,2011-08-14,15.72,18.534,13.234,0.14,12.442,18.349,2.787,15.132
England,2011-08-15,14.618,18.394,10.484,1.12,12.029,17.844,2.763,15.19
England,2011-08-16,15.74,19.464,13.034,1.92,17.481,25.219,2.181,11.454
England,2011-08-17,14.218,17.744,10.214,0.0,8.298,12.185,2.422,13.19
England,2011-08-18,13.226,15.893,10.044,4.32,9.04,12.982,1.718,9.334
England,2011-08-19,14.371,18.934,8.824,0.02,11.854,18.986,3.113,17.262
England,2011-08-20,16.622,20.234,13.684,1.36,14.962,20.755,2.605,12.842
England,2011-08-21,16.989,21.004,13.354,1.4,12.812,19.235,3.194,17.34
England,2011-08-22,15.871,19.784,11.044,0.02,6.977,11.471,2.993,16.904
England,2011-08-23,15.633,18.234,13.484,3.28,9.972,14.928,2.171,11.624
England,2011-08-24,15.165,19.164,12.164,1.78,11.409,22.052,2.619,15.024
England,2011-08-25,14.627,18.543,11.464,6.8,10.132,16.551,2.818,16.772
England,2011-08-26,13.171,15.813,10.814,17.1,7.696,11.867,1.273,7.43
England,2011-08-27,13.014,16.204,9.864,2.02,13.859,21.511,2.343,15.742
England,2011-08-28,13.2,16.154,10.564,0.16,18.27,24.822,2.586,15.226
England,2011-08-29,12.619,15.314,9.724,0.24,15.941,21.12,2.244,11.35
England,2011-08-30,13.216,15.764,10.393,0.14,9.778,13.946,1.626,8.432
England,2011-08-31,13.86,16.804,10.674,0.02,5.383,8.174,1.859,10.552
England,2011-09-01,14.996,19.154,11.024,0.0,10.907,16.201,2.614,14.674
England,2011-09-02,16.386,21.224,11.524,0.08,11.328,18.071,2.6,14.052
England,2011-09-03,16.934,20.524,13.784,0.32,15.776,22.078,2.094,9.484
England,2011-09-04,15.618,18.244,13.234,2.54,11.76,17.289,2.055,10.892
England,2011-09-05,13.191,15.854,10.504,2.34,22.672,30.494,2.302,12.602
England,2011-09-06,14.244,15.914,12.364,7.52,31.072,37.474,1.747,6.62
England,2011-09-07,13.178,15.434,11.284,3.8,24.927,32.549,2.033,9.258
England,2011-09-08,14.211,17.144,11.813,1.58,17.612,23.559,1.361,6.012
England,2011-09-09,17.051,20.724,13.563,0.62,13.529,19.973,1.816,9.446
England,2011-09-10,18.176,20.854,14.904,1.58,21.406,28.754,1.99,9.064
England,2011-09-11,15.161,17.694,13.184,1.44,23.791,30.166,2.65,12.358
England,2011-09-12,16.294,18.214,13.434,2.5,33.045,41.72,2.902,10.974
England,2011-09-13,13.469,15.654,11.734,0.66,27.433,33.311,3.054,13.756
England,2011-09-14,13.109,15.954,10.414,0.5,18.793,25.362,2.234,10.858
England,2011-09-15,12.559,16.664,8.143,0.0,6.306,12.286,2.003,12.208
England,2011-09-16,14.148,17.533,10.994,2.46,14.781,19.606,1.573,7.886
England,2011-09-17,12.683,14.924,9.704,2.02,17.708,23.773,1.916,11.942
England,2011-09-18,11.668,15.283,8.643,1.06,10.849,16.625,1.632,10.16
England,2011-09-19,13.139,15.954,9.674,0.08,16.961,22.451,1.511,7.082
England,2011-09-20,14.681,16.754,12.044,3.12,16.977,24.988,1.198,4.506
England,2011-09-21,12.925,15.904,10.094,1.34,19.005,30.505,1.851,8.64
England,2011-09-22,12.926,15.704,10.344,0.08,16.932,23.572,1.971,9.384
England,2011-09-23,12.771,16.894,9.044,0.48,12.718,17.508,1.82,10.494
England,2011-09-24,13.867,17.674,9.824,0.16,13.257,18.79,1.585,7.746
England,2011-09-25,15.495,18.474,13.283,0.4,17.203,23.215,1.605,7.306
England,2011-09-26,14.827,17.444,11.524,1.02,11.451,20.772,1.891,10.896
England,2011-09-27,15.097,20.304,10.724,0.0,9.718,13.482,1.886,11.602
England,2011-09-28,17.731,23.494,13.234,0.0,13.311,17.742,2.476,13.722
England,2011-09-29,18.655,24.814,13.794,0.0,10.676,13.476,2.561,13.576
England,2011-09-30,18.461,25.204,12.904,0.0,11.461,16.994,2.687,13.45
England,2011-10-01,18.746,25.714,12.694,0.0,10.143,14.288,2.722,12.67
England,2011-10-02,17.869,24.004,12.844,1.14,10.611,15.784,2.376,10.658
England,2011-10-03,17.937,23.504,13.844,0.08,18.371,28.111,2.575,11.502
England,2011-10-04,14.433,16.154,12.564,0.12,18.701,24.816,1.855,7.118
England,2011-10-05,16.351,18.744,14.444,2.44,27.609,34.866,1.807,5.562
England,2011-10-06,11.352,14.893,9.274,3.3,29.375,34.964,2.278,9.39
England,2011-10-07,11.18,13.874,9.174,0.56,21.311,28.446,1.91,8.486
England,2011-10-08,11.542,14.294,9.074,1.32,15.836,21.037,0.946,2.892
England,2011-10-09,15.537,17.364,13.994,3.78,22.751,30.658,0.938,3.864
England,2011-10-10,15.647,17.554,14.154,1.92,28.942,37.383,1.552,4.804
England,2011-10-11,14.928,16.324,13.574,2.14,23.008,31.903,1.269,3.148
England,2011-10-12,14.365,16.114,13.094,2.28,12.092,18.093,0.812,2.96
England,2011-10-13,13.593,15.713,12.094,0.02,8.617,12.016,0.934,4.808
